track_id,x,y
170,221,503
199,1164,496
207,810,484
212,822,496
240,1046,519
243,714,517
245,1102,483
246,248,511
257,433,516
264,1159,493
270,1078,491
272,921,488
279,1246,634
282,1108,492
287,812,488
293,1006,489
170,221,503
199,1164,496
207,810,484
212,822,496
240,1048,518
243,715,518
245,1109,481
246,247,510
257,432,516
264,1158,494
270,1078,491
272,921,488
279,1246,633
282,1109,492
287,813,483
293,1006,489
170,222,504
199,1165,496
207,809,484
212,823,496
240,1050,519
243,716,519
245,1109,481
246,247,510
257,431,514
264,1157,493
270,1078,491
272,921,488
279,1246,633
282,1110,493
287,812,483
293,1007,490
170,222,505
199,1165,496
207,809,483
212,822,497
240,1051,520
243,716,519
245,1109,481
246,248,511
257,427,515
264,1158,493
270,1079,491
272,921,488
279,1246,633
282,1111,493
287,814,487
293,1005,489
170,221,503
199,1165,495
207,809,483
212,821,498
240,1052,520
243,717,519
245,1111,479
246,248,511
257,424,515
264,1158,493
270,1079,491
272,920,488
279,1246,633
282,1112,492
287,813,485
293,1005,489
170,221,503
199,1165,495
207,808,483
212,822,498
240,1053,520
243,717,518
245,1111,479
246,248,510
257,421,516
264,1158,494
270,1079,491
272,920,488
279,1246,633
282,1112,488
287,813,484
293,1005,490
170,221,502
199,1165,496
207,808,483
212,821,498
240,1056,520
243,716,516
245,1111,479
246,248,510
257,417,517
264,1159,493
270,1080,491
272,920,488
279,1246,633
282,1113,491
287,813,484
293,1010,491
170,221,509
199,1165,496
207,808,483
212,821,498
240,1057,519
243,716,514
245,1112,479
246,249,510
257,413,518
264,1161,493
270,1080,491
272,920,488
279,1246,633
282,1113,491
287,813,483
293,1006,491
170,221,507
199,1165,496
207,808,483
212,820,499
240,1059,518
243,716,514
245,1113,478
246,249,511
257,411,520
264,1161,493
270,1081,491
272,920,488
279,1246,633
282,1113,491
287,813,486
293,1005,492
300,1012,492
301,46,533
170,221,506
199,1165,496
207,807,482
212,822,497
240,1060,517
243,716,513
245,1114,478
246,248,511
257,407,520
264,1160,493
270,1081,491
272,920,487
279,1246,633
282,1114,492
287,813,486
293,1011,492
300,1007,491
301,60,531
170,220,505
199,1165,496
207,807,482
212,823,497
240,1061,516
243,716,513
245,1114,478
246,248,511
257,406,521
264,1162,493
270,1081,491
272,920,488
279,1251,632
282,1115,493
287,814,486
293,1006,491
300,1005,491
301,70,520
170,221,508
199,1165,496
207,807,482
212,821,496
240,1062,516
243,717,513
245,1114,478
246,248,511
257,401,523
264,1159,493
270,1082,491
272,920,488
279,1251,632
282,1115,493
287,814,486
293,1004,491
300,1004,491
301,82,514
170,222,507
199,1165,496
207,807,482
212,819,494
240,1063,516
243,718,513
245,1115,478
246,249,510
257,400,524
264,1162,493
270,1082,491
272,920,488
279,1251,632
282,1115,492
287,814,486
293,1003,491
300,1003,491
301,92,511
170,222,512
199,1165,496
207,825,499
212,818,494
240,1064,516
243,719,513
245,1114,477
246,250,511
257,400,525
264,1163,495
270,1083,491
272,920,487
279,1252,632
282,1114,491
287,814,486
293,1003,490
300,1002,492
301,101,509
170,222,512
199,1166,496
207,826,500
212,819,498
240,1066,517
243,720,514
245,1115,477
246,250,511
257,398,524
264,1164,496
270,1083,491
272,920,488
279,1252,631
282,1115,491
287,814,486
293,1003,490
300,1001,492
301,115,510
170,222,513
199,1166,496
207,827,500
212,819,500
240,1067,517
243,721,514
245,1114,476
246,254,511
257,397,524
264,1162,494
270,1084,491
272,920,488
279,1250,633
282,1114,492
287,814,486
293,1002,490
300,1000,492
301,130,511
170,223,514
199,1166,496
207,827,500
212,819,501
240,1068,517
243,721,513
245,1114,477
246,254,511
257,397,524
264,1161,493
270,1084,491
272,920,488
279,1251,633
282,1114,493
287,810,483
293,1003,489
300,999,492
301,142,511
170,222,514
199,1166,496
207,829,501
212,819,501
240,1069,516
243,723,514
245,1115,476
246,255,511
257,396,522
264,1160,493
270,1085,491
272,920,487
279,1251,633
282,1113,492
287,810,483
293,1004,490
300,997,492
301,145,512
170,223,515
199,1166,496
207,829,500
212,819,501
240,1069,516
243,725,514
245,1115,476
246,256,511
257,395,522
264,1162,493
270,1085,491
272,920,487
279,1251,633
282,1113,491
287,810,483
293,1004,490
300,996,492
301,146,512
170,223,516
199,1166,496
207,829,500
212,813,491
240,1070,515
243,726,514
245,1114,477
246,256,511
257,394,522
264,1163,493
270,1086,491
272,921,487
279,1249,633
282,1114,492
287,810,483
293,1003,490
300,995,492
301,149,513
170,223,517
199,1166,496
207,829,500
212,813,491
240,1072,514
243,727,513
245,1114,477
246,257,511
257,392,522
264,1161,493
270,1086,491
272,920,488
279,1249,633
282,1113,492
287,810,483
293,1004,490
300,994,492
301,146,513
170,223,517
199,1166,496
207,830,500
212,812,490
240,1073,514
243,728,513
245,1113,477
246,257,511
257,391,523
264,1161,493
270,1087,491
272,920,488
279,1249,633
282,1113,492
287,809,483
293,1004,490
300,993,492
301,143,513
304,835,498
170,223,518
199,1166,496
207,830,500
212,811,489
240,1074,513
243,728,512
245,1113,477
246,258,511
257,388,523
264,1160,493
270,1087,491
272,921,488
279,1249,633
282,1113,491
287,809,483
293,1003,490
300,992,492
301,143,514
304,835,499
170,223,519
199,1166,496
207,832,500
212,810,489
240,1075,513
243,730,512
245,1113,477
246,258,511
257,382,523
264,1159,493
270,1087,491
272,921,488
279,1249,633
282,1112,491
287,810,482
293,1004,490
300,991,492
301,137,514
304,834,499
170,223,519
199,1166,496
207,833,501
212,810,488
240,1078,512
243,730,512
245,1113,477
246,252,511
257,376,525
264,1163,495
270,1088,491
272,921,489
279,1250,632
282,1112,491
287,810,483
293,1004,490
300,990,492
301,129,514
304,834,499
170,224,520
199,1165,495
207,833,501
212,825,503
240,1081,513
243,731,512
245,1114,476
246,250,511
257,370,524
264,1160,494
270,1088,491
272,922,489
279,1250,632
282,1112,491
287,811,482
293,1004,490
300,988,493
301,123,513
304,834,499
170,225,501
199,1164,496
207,832,502
212,826,504
240,1082,514
243,732,513
245,1114,476
246,249,510
257,366,526
264,1157,494
270,1089,491
272,923,489
279,1250,631
282,1112,491
287,810,482
293,1004,490
300,987,493
301,108,513
304,834,499
170,225,501
199,1165,496
207,831,503
212,827,504
240,1083,514
243,733,512
245,1114,476
246,248,511
257,361,527
264,1157,493
272,923,489
279,1249,634
282,1112,491
287,810,482
293,1004,490
300,986,493
301,96,513
304,834,500
170,225,501
199,1164,496
207,830,503
212,828,505
240,1084,515
243,733,512
245,1114,476
246,248,511
257,358,530
264,1158,492
272,923,489
279,1249,632
282,1112,491
287,810,483
293,1005,490
300,985,493
301,89,514
304,834,500
305,221,512
170,225,500
199,1164,496
207,829,502
212,828,506
240,1085,515
243,734,513
245,1114,476
246,248,510
257,355,531
264,1157,493
272,923,489
279,1250,633
282,1112,491
287,810,483
293,1005,490
300,984,493
301,75,516
304,834,501
305,222,506
170,225,500
199,1164,496
207,828,502
212,829,507
240,1088,515
243,735,513
245,1114,476
246,248,510
257,352,531
264,1156,493
272,924,489
279,1250,632
282,1112,491
287,810,483
293,1005,490
300,982,493
301,64,521
304,833,501
305,221,511
170,225,500
199,1164,496
207,828,503
212,830,508
240,1090,515
243,736,513
245,1113,476
246,248,510
257,352,531
264,1156,493
272,923,489
279,1249,634
282,1112,491
287,811,483
293,1005,490
300,981,493
301,56,529
304,833,501
305,222,509
170,225,499
199,1165,496
207,827,503
212,831,509
240,1092,515
243,737,512
245,1113,476
246,247,510
257,350,531
264,1157,493
272,923,489
279,1249,634
282,1112,491
287,811,483
293,1004,490
300,980,493
301,43,535
304,834,501
305,221,505
170,225,499
199,1165,497
207,827,503
212,832,510
240,1093,515
243,737,511
245,1114,475
246,248,510
257,349,530
264,1156,494
272,923,489
279,1249,634
282,1112,491
287,811,482
293,1005,489
300,979,493
301,36,541
304,833,502
305,222,502
170,221,512
199,1164,497
207,827,504
212,833,511
240,1094,513
243,738,510
245,1114,475
246,248,511
257,346,530
264,1156,494
272,923,489
279,1249,634
282,1112,491
287,811,482
293,1005,490
300,978,493
301,32,536
304,833,502
305,222,501
170,222,508
199,1164,497
207,828,504
212,834,511
240,1095,513
243,739,510
245,1114,475
246,249,511
257,341,529
264,1156,494
272,923,489
279,1250,633
282,1177,496
287,811,482
293,1005,490
300,976,493
301,27,538
304,833,502
305,222,499
170,221,504
199,1164,496
207,828,505
212,835,512
240,1096,512
243,740,510
245,1114,475
246,249,510
257,338,529
264,1156,494
272,923,489
279,1250,633
282,1181,496
287,811,482
293,1004,490
300,1068,493
301,24,534
304,833,502
305,222,498
170,221,506
199,1165,496
207,828,506
212,836,513
240,1096,512
243,740,510
245,1114,475
246,249,511
257,335,529
264,1156,492
272,923,489
279,1250,633
282,1185,496
287,811,483
293,1004,491
300,1069,491
301,19,535
304,833,502
305,222,496
170,221,507
199,1164,496
207,828,506
212,836,514
240,1096,513
243,742,509
245,1114,475
246,249,511
257,331,531
264,1156,494
272,924,490
279,1250,634
282,1180,496
287,811,483
293,1004,490
300,1070,491
301,13,536
304,833,503
305,222,495
170,221,507
199,1165,496
207,828,507
212,837,515
240,1097,512
243,742,509
245,1114,475
246,249,511
257,328,534
264,1156,493
272,924,489
279,1250,634
282,1180,496
287,811,482
293,1004,491
300,1072,491
301,20,517
304,833,503
305,222,493
170,221,507
199,1164,496
207,828,508
212,899,489
240,1097,513
243,743,508
245,1114,475
246,249,511
257,325,535
264,1157,494
272,925,488
279,1250,634
282,1183,496
287,811,482
293,1005,491
300,1070,490
301,17,515
304,832,503
305,222,492
170,220,507
199,1163,496
207,828,507
212,903,489
240,1098,513
243,744,508
245,1114,475
246,251,509
257,319,536
264,1156,494
272,925,489
279,1250,634
282,1181,496
287,811,482
293,1005,490
300,1070,490
301,13,514
304,832,503
305,222,490
170,220,508
199,1164,495
207,828,506
212,904,486
240,1098,513
243,745,508
245,1114,475
246,251,509
257,314,537
264,1156,493
272,926,488
279,1250,634
282,1180,496
287,812,482
293,1005,491
300,1070,490
301,10,512
304,832,504
305,222,489
170,220,509
199,1164,495
207,827,506
212,905,483
240,1098,512
243,746,509
245,1114,475
246,252,509
257,310,538
264,1155,493
272,926,489
279,1250,634
282,1179,495
287,812,482
293,1005,491
300,1070,489
301,6,510
304,832,504
305,222,487
170,220,509
199,1164,496
207,826,506
212,904,485
240,1099,510
243,748,510
245,1114,475
246,252,509
257,304,538
264,1155,493
272,924,489
279,1250,634
282,1180,495
287,812,482
293,1005,490
300,1069,489
301,3,508
304,832,504
305,223,486
170,219,509
199,1164,496
207,826,506
212,903,487
240,1100,510
243,750,510
245,1114,475
246,252,509
257,302,540
264,1161,494
272,923,492
279,1250,634
282,1181,495
287,812,482
293,1005,490
300,1069,490
301,0,506
304,832,504
305,223,484
170,219,510
199,1165,496
207,827,506
212,902,486
240,1102,510
243,751,510
245,1114,474
246,252,508
257,300,541
264,1157,494
272,922,491
279,1250,634
282,1180,496
287,812,482
293,1004,490
300,1069,489
301,-3,504
304,832,505
305,223,483
170,219,510
199,1166,496
207,825,507
212,902,486
240,1103,510
243,753,509
245,1114,474
246,252,508
257,297,544
264,1156,494
272,922,492
279,1250,634
282,1179,496
287,812,482
293,1005,490
300,1070,489
301,-7,502
304,832,505
305,223,482
170,218,510
199,1166,496
207,826,507
212,902,487
240,1104,509
243,754,508
245,1114,474
246,252,508
257,294,543
264,1155,494
272,922,494
279,1250,634
282,1179,496
287,812,482
293,1005,490
300,1070,490
301,-11,501
304,819,506
305,223,480
170,218,510
199,1166,496
207,826,508
212,901,487
240,1105,510
243,755,508
245,1114,474
246,252,508
257,291,543
264,1155,494
272,922,491
279,1250,634
282,1179,496
287,812,482
293,1005,490
300,1070,490
301,-14,499
304,822,507
305,223,479
170,218,511
199,1166,496
207,826,508
212,900,488
240,1107,510
243,756,508
246,253,508
257,285,542
264,1154,494
272,921,491
279,1250,634
282,1179,496
287,890,484
293,1005,490
300,1071,491
301,-18,496
304,822,507
305,223,477
170,218,512
199,1166,496
207,826,508
212,901,488
240,1107,510
243,758,508
246,253,507
257,280,539
264,1154,494
272,921,490
279,1250,634
282,1179,496
287,891,484
293,1005,490
300,1072,491
301,-21,494
304,821,508
305,223,476
170,218,512
199,1166,496
207,826,508
212,901,488
240,1108,510
243,759,507
246,253,507
257,276,539
264,1155,493
272,921,490
279,1250,634
282,1179,496
287,895,484
293,1005,490
300,1072,491
301,-25,493
304,820,508
305,224,474
170,218,512
199,1166,496
207,826,508
212,896,488
240,1109,511
243,760,507
246,254,507
257,263,540
264,1154,494
272,920,491
279,1250,635
282,1179,496
287,893,486
293,1006,490
300,1072,491
301,-28,491
304,818,507
305,223,473
170,217,513
199,1166,496
207,826,508
212,894,489
240,1110,511
243,761,508
246,254,507
257,253,540
264,1154,494
272,920,492
279,1250,635
282,1180,496
287,896,486
293,1006,491
300,1073,492
301,-32,489
304,816,507
305,223,471
170,217,513
199,1166,496
207,826,509
212,893,488
240,1111,511
243,761,508
246,254,507
257,244,541
264,1154,494
272,920,492
279,1250,635
282,1179,496
287,899,487
293,1006,490
300,1072,493
301,-35,487
304,814,508
305,224,470
170,217,513
199,1166,496
207,826,509
212,893,487
240,1111,511
243,763,508
246,254,507
257,232,544
264,1155,495
272,920,493
279,1250,635
282,1179,496
287,902,487
293,1005,490
300,1072,493
301,-39,485
304,813,509
305,224,468
170,217,513
199,1166,496
207,826,509
212,893,487
240,1112,510
243,764,508
246,255,506
257,226,546
264,1155,494
272,920,492
279,1250,635
282,1178,496
287,905,487
293,1005,490
300,1072,491
301,-42,483
304,813,510
305,224,466
170,216,514
199,1166,496
207,826,509
212,892,486
240,1112,509
243,764,508
246,255,506
257,221,548
264,1155,494
272,920,493
279,1250,635
282,1179,497
287,909,488
293,1005,490
300,1071,491
301,-46,481
304,813,510
305,224,465
170,216,515
199,1167,496
207,826,510
212,892,485
240,1114,510
243,766,508
246,255,506
257,216,549
264,1155,494
272,920,493
279,1250,635
282,1178,496
287,912,488
293,1005,490
300,1071,491
301,-50,480
304,811,511
305,224,463
170,216,515
199,1167,496
207,826,510
212,892,485
240,1116,510
243,767,508
246,255,506
257,213,548
264,1155,494
272,919,494
279,1250,635
282,1179,497
287,915,488
293,1005,490
300,1071,491
301,-53,478
304,811,511
305,224,462
170,215,515
199,1167,496
207,825,510
212,891,485
240,1119,509
243,768,508
246,255,506
257,212,547
264,1155,495
272,918,494
279,1250,635
282,1179,496
287,918,488
293,1005,490
300,1071,490
301,-57,476
304,811,511
305,224,461
170,215,516
199,1167,496
207,825,510
212,890,483
240,1121,509
243,768,508
246,255,506
257,210,546
264,1155,495
272,918,496
279,1250,635
282,1179,496
287,921,489
293,1005,490
300,1072,492
301,-60,474
304,811,511
305,224,459
170,215,516
199,1167,496
207,825,511
212,889,483
240,1123,509
243,769,508
246,256,506
257,207,546
264,1155,495
272,918,496
279,1248,668
282,1179,496
287,924,489
293,1005,490
300,1072,493
301,-64,472
304,811,512
305,225,458
170,215,516
199,1099,492
207,825,511
212,890,483
240,1124,508
243,770,508
246,256,505
257,207,546
264,1156,495
272,918,495
279,1248,670
282,1179,496
287,927,489
293,1005,490
300,1072,493
301,-67,470
304,810,512
170,215,516
199,1097,491
207,826,511
212,889,482
240,1125,511
243,771,507
246,256,505
257,202,546
264,1156,495
272,917,494
279,1248,671
282,1179,496
287,931,490
293,1005,490
300,1072,493
301,-71,468
304,809,512
170,214,517
199,1097,492
207,826,511
212,891,483
240,1125,510
243,772,506
246,256,505
257,197,546
264,1156,495
272,918,494
279,1248,673
282,1179,496
287,934,490
293,1005,490
300,1071,492
301,-74,466
304,808,511
170,214,517
199,1096,492
207,826,512
212,891,484
240,1127,509
243,773,506
246,256,505
257,187,545
264,1156,495
272,917,495
279,1248,674
282,1179,496
287,937,490
293,1005,490
300,1072,492
301,-78,464
304,807,512
199,1096,492
207,825,512
212,891,483
240,1127,507
243,773,506
246,256,504
257,182,545
264,1157,495
272,917,495
279,1248,675
282,1179,496
287,940,490
293,1006,490
300,1070,492
301,-81,462
304,807,513
199,1096,493
207,825,512
212,891,483
240,1128,508
243,773,507
246,257,504
257,178,546
264,1157,494
272,917,495
279,1248,677
282,1179,496
287,943,491
293,1005,491
300,1070,492
301,-85,460
304,807,513
199,1096,493
207,825,512
212,890,483
240,1129,508
243,774,508
246,257,504
257,169,546
264,1157,494
272,917,494
279,1248,678
282,1178,496
287,946,491
293,1005,490
300,1070,493
304,807,513
199,1096,493
207,825,512
212,890,482
240,1129,508
243,774,508
246,254,511
257,169,545
264,1157,494
272,917,495
279,1248,679
282,1179,496
287,949,491
293,1005,491
300,1070,492
304,806,514
199,1097,493
207,825,513
212,890,482
240,1129,507
243,774,506
246,254,511
257,169,546
264,1158,494
272,915,494
279,1248,681
282,1179,496
287,909,495
293,1005,490
300,1070,491
304,804,514
199,1099,493
207,825,513
212,890,482
240,1131,508
243,775,505
246,252,511
257,164,546
264,1158,494
272,914,496
279,1248,682
282,1179,496
287,910,496
293,1005,490
300,1070,492
304,801,514
199,1099,493
207,825,513
212,890,482
240,1133,508
243,777,505
246,252,511
257,162,545
264,1158,494
272,914,496
279,1248,683
282,1178,496
287,908,497
293,1005,490
300,1069,491
304,796,515
199,1100,493
207,825,513
212,890,481
240,1134,508
243,778,505
246,252,511
257,157,544
264,1158,494
272,914,496
279,1248,684
282,1179,496
287,906,497
293,1005,490
300,1070,493
304,794,515
199,1100,494
207,825,514
212,889,481
240,1136,507
243,779,504
246,251,511
257,146,542
264,1158,494
272,915,496
279,1247,686
282,1179,496
287,907,498
293,1005,490
300,1070,493
304,794,515
199,1100,494
207,825,514
212,889,481
240,1137,509
243,785,508
246,250,510
257,140,541
264,1159,494
272,915,495
279,1248,635
282,1175,496
287,908,497
293,1005,490
300,1070,492
304,795,516
199,1100,494
207,825,514
212,889,481
240,1138,508
243,786,509
246,251,511
257,137,540
264,1159,494
272,915,495
279,1248,633
282,1175,496
287,908,497
293,1005,490
300,1070,492
304,794,515
199,1100,494
212,889,480
240,1140,508
243,788,509
246,251,511
257,133,539
264,1159,494
272,915,495
279,1248,631
282,1175,496
287,908,498
293,1005,490
300,1069,491
304,792,516
199,1100,494
212,889,480
240,1140,508
243,789,509
246,251,511
257,131,539
264,1215,496
272,915,494
279,1248,629
282,1175,496
287,909,498
293,1005,490
300,1069,491
304,792,517
327,223,513
199,1100,494
212,889,481
240,1142,508
243,790,509
246,249,510
257,128,539
264,1217,496
272,915,494
279,1248,627
282,1175,497
287,910,499
293,1004,490
300,1069,492
304,790,518
327,220,515
199,1101,494
212,889,480
240,1144,507
243,792,509
246,249,510
257,121,539
264,1219,496
272,916,494
279,1248,624
282,1175,496
287,910,499
293,1004,490
300,1069,493
304,790,519
327,220,511
199,1101,493
212,889,481
240,1146,506
243,793,509
246,250,510
257,114,539
264,1222,497
272,916,494
279,1248,622
282,1175,496
287,911,500
293,1005,491
300,1069,493
304,789,521
327,221,504
199,1101,494
212,889,481
240,1146,506
243,794,509
246,250,511
257,107,538
264,1226,497
272,916,494
279,1248,620
282,1175,496
287,911,500
293,1004,491
300,1069,493
304,789,522
327,220,502
199,1101,493
212,889,481
240,1147,505
243,796,510
246,249,510
257,97,538
264,1230,497
272,916,495
279,1248,618
282,1176,496
287,912,500
293,1005,491
300,1069,493
304,788,522
327,221,502
199,1101,493
212,889,481
240,1148,506
243,782,519
246,249,510
257,92,538
264,1233,497
272,916,496
279,1248,616
282,1176,495
287,912,501
293,1004,491
300,1070,491
304,789,522
327,220,501
199,1102,494
212,889,481
240,1148,505
243,781,517
246,250,511
257,89,537
264,1237,497
272,914,496
279,1248,614
282,1176,495
287,913,501
293,1005,491
300,1070,491
304,789,522
327,220,503
199,1103,494
212,889,481
240,1151,506
243,781,518
246,250,511
257,83,537
264,1241,497
272,914,497
279,1248,611
282,1176,495
287,914,502
293,1005,491
300,1069,491
304,789,519
327,220,504
199,1103,493
212,889,481
240,1151,506
243,781,519
246,250,511
257,77,539
264,1244,497
272,914,496
279,1248,609
282,1177,495
287,914,502
293,1005,491
300,1069,492
304,790,518
327,220,502
199,1104,493
212,889,481
240,1153,507
243,782,519
246,249,510
257,73,537
264,1248,497
272,913,497
279,1248,607
282,1177,495
287,914,503
293,1005,491
300,1069,492
304,790,519
327,220,501
199,1104,493
212,888,481
240,1153,506
243,780,522
246,249,511
257,69,534
264,1251,498
272,913,495
279,1248,605
282,1178,494
287,915,503
293,1004,490
300,1069,492
304,789,521
327,220,500
199,1104,493
212,888,481
240,1155,506
243,780,523
246,250,511
257,69,532
264,1218,495
272,913,496
279,1247,603
282,1178,494
287,916,503
293,1005,490
300,1069,492
304,789,523
327,220,501
199,1105,493
212,888,481
240,1156,505
243,781,524
246,250,511
257,71,528
264,1219,495
272,913,497
279,1248,601
282,1179,496
287,916,504
293,1004,491
300,1068,492
304,787,525
327,220,501
329,51,548
199,1105,493
212,888,480
240,1155,505
243,781,525
246,250,511
257,65,539
264,1220,495
272,912,496
279,1248,599
282,1180,496
287,917,504
293,1004,491
300,1068,492
304,786,526
327,220,501
329,54,549
199,1105,493
212,888,480
240,1155,505
243,780,525
246,249,511
257,67,543
264,1221,495
272,911,495
279,1248,597
282,1180,496
287,917,504
293,1004,490
300,1068,492
304,786,527
327,220,500
329,56,550
199,1106,492
212,888,480
240,1156,504
243,808,504
246,250,511
257,75,545
264,1222,495
272,910,495
279,1248,595
282,1180,497
287,918,505
293,1005,491
300,1068,492
304,784,528
327,220,500
329,58,551
331,220,513
199,1106,492
212,888,480
240,1159,503
243,812,501
246,250,511
257,88,543
264,1217,496
272,910,496
279,1247,593
282,1180,497
287,919,505
293,1005,492
300,1068,492
304,782,527
327,220,501
329,29,527
331,220,513
199,1107,492
212,888,480
240,1160,503
243,813,501
246,250,510
257,101,542
264,1217,496
272,909,496
279,1247,591
282,1181,497
287,919,506
293,1005,491
300,1068,492
304,780,526
327,220,500
329,30,523
331,220,513
199,1108,492
212,888,480
240,1161,504
243,814,501
246,251,510
257,108,542
264,1218,497
272,909,497
279,1247,589
282,1181,497
287,919,506
293,1005,491
300,1068,492
304,778,525
327,220,504
329,35,524
331,220,513
199,1109,493
212,887,480
240,1162,505
243,816,502
246,252,510
257,129,542
264,1218,497
272,908,498
279,1247,586
282,1182,497
287,920,507
293,1005,491
300,1068,492
304,776,525
327,220,504
329,36,525
331,222,512
199,1109,493
212,887,480
240,1162,505
243,817,502
246,253,510
257,141,545
264,1218,497
272,908,497
279,1248,584
282,1182,497
287,921,507
293,1005,491
300,1068,492
304,774,525
327,220,504
329,34,536
331,223,512
199,1110,494
212,887,480
240,1163,504
243,817,501
246,254,509
257,149,548
264,1219,497
272,907,498
279,1247,582
282,1182,497
287,921,507
293,1005,491
300,1068,493
304,773,527
327,220,504
329,32,549
331,224,512
199,1111,493
212,887,479
240,1164,504
243,818,501
246,255,509
257,161,552
264,1219,497
272,906,497
279,1247,580
282,1183,497
287,922,508
293,1005,490
300,1068,493
304,773,529
327,220,504
329,37,549
331,225,512
199,1111,494
212,887,479
240,1164,503
243,819,501
246,255,509
257,166,554
264,1220,497
272,905,499
279,1247,578
282,1183,498
287,922,508
293,1005,492
300,1068,493
304,774,531
327,220,505
329,28,525
331,225,512
335,26,540
199,1111,493
212,887,479
240,1165,503
243,820,501
246,255,509
257,169,555
264,1220,497
272,905,499
279,1247,576
282,1183,498
287,923,509
293,1006,491
300,1067,493
304,774,532
327,220,505
329,21,513
331,226,511
335,21,546
199,1112,494
212,887,479
240,1164,503
243,820,501
246,255,509
257,182,556
264,1220,497
272,905,499
279,1247,573
282,1183,498
287,924,509
293,1005,491
300,1067,493
304,774,534
327,219,505
329,18,510
331,226,511
335,18,551
199,1112,494
212,887,479
240,1165,503
243,821,500
246,256,509
257,197,555
264,1216,496
272,905,498
279,1247,571
282,1183,498
287,924,509
293,1005,491
300,1067,491
304,774,533
327,219,505
329,15,506
331,227,511
335,14,555
199,1113,493
212,887,479
240,1166,503
243,821,501
246,256,509
257,206,555
264,1216,496
272,905,499
282,1184,498
293,1006,491
300,1067,491
304,775,532
327,219,505
329,12,502
331,227,511
335,10,559
199,1113,493
212,887,479
240,1166,502
243,822,501
246,256,509
257,218,552
264,1216,496
272,905,501
282,1184,498
293,1005,491
300,1067,491
304,776,531
327,219,505
329,9,497
331,228,511
335,6,563
199,1113,494
212,887,479
240,1166,501
243,822,500
246,257,509
257,225,553
264,1216,496
272,905,501
282,1184,498
293,1005,492
300,1067,491
304,777,532
327,219,505
329,7,494
331,229,511
335,2,568
199,1113,494
212,887,479
240,1166,502
243,823,500
246,257,509
257,231,553
264,1216,495
272,904,501
282,1185,498
293,1005,491
300,1069,490
304,779,531
327,219,505
329,4,490
331,229,511
335,-2,573
199,1113,493
212,887,479
240,1166,502
243,824,501
246,258,508
257,240,555
264,1216,495
272,902,502
282,1185,498
293,1006,491
300,1069,490
304,781,534
327,219,506
329,1,486
331,230,510
335,-6,577
199,1113,493
212,887,478
240,1167,502
243,825,500
246,258,508
257,246,557
264,1216,495
272,901,501
282,1185,498
293,1006,491
300,1069,489
304,782,535
327,219,506
329,-1,482
331,231,510
335,-10,581
199,1114,493
240,1166,502
243,825,500
246,258,508
257,252,559
264,1216,495
272,900,501
282,1186,499
293,1006,491
300,1069,489
304,783,536
327,219,506
329,-4,478
331,231,510
335,-13,586
199,1113,494
240,1167,502
243,825,500
246,259,508
257,259,562
264,1216,495
272,899,501
282,1186,499
293,1006,492
300,1069,489
304,783,539
327,219,506
329,-7,474
331,232,510
335,-17,590
199,1114,494
240,1167,502
243,824,500
246,259,508
257,265,563
264,1216,495
272,898,501
282,1186,499
293,1006,492
300,1069,489
304,784,540
327,219,506
329,-9,470
331,232,509
335,-21,594
199,1114,494
240,1167,500
243,824,501
246,259,508
257,271,563
264,1216,495
272,898,502
282,1187,499
293,1006,491
300,1069,489
304,783,543
327,219,506
329,-12,466
331,233,509
335,-25,599
199,1114,495
240,1167,499
243,825,500
246,260,508
257,282,563
264,1160,496
272,896,501
282,1187,499
293,1006,491
300,1069,488
304,782,543
327,219,506
329,-14,462
331,220,506
335,-29,603
199,1115,495
240,1167,500
243,825,500
246,260,508
257,290,562
264,1156,496
272,895,502
282,1187,499
293,1006,491
300,1070,488
304,782,543
327,219,506
329,-17,458
331,221,510
335,-33,608
199,1114,493
240,1168,501
243,825,499
246,260,508
257,298,561
264,1152,496
272,895,504
282,1187,500
293,1007,491
300,1070,488
304,779,544
327,219,507
329,-20,454
331,221,511
335,-37,612
199,1114,495
240,1169,501
243,826,499
246,261,507
257,308,560
264,1148,496
272,894,503
282,1188,500
293,1006,491
300,1070,488
304,777,541
327,219,507
329,-23,450
331,221,511
335,-41,616
199,1114,494
240,1169,501
243,827,499
246,249,513
257,315,560
264,1154,499
272,893,503
282,1188,499
293,1006,491
300,1070,488
304,775,541
327,219,507
329,-25,446
331,220,505
335,-45,621
199,1114,494
240,1168,500
243,829,499
246,248,512
257,317,561
264,1151,500
272,893,504
282,1215,495
293,1006,492
300,1070,488
304,774,540
327,219,507
329,-28,442
331,220,504
335,-48,625
199,1114,494
240,1168,500
243,831,500
246,249,512
257,322,562
264,1152,496
272,892,504
282,1217,495
293,1006,491
300,1067,489
304,772,542
327,225,506
329,-31,438
331,221,511
335,-52,630
199,1114,495
240,1168,499
243,832,500
246,250,511
257,325,564
264,1154,496
272,892,503
282,1217,496
293,1006,491
300,1067,489
304,770,545
327,225,508
329,-34,434
331,221,511
335,-57,634
199,1114,495
240,1169,500
243,833,500
246,250,511
257,328,566
264,1154,497
272,891,503
282,1217,495
293,1006,491
300,1067,489
304,769,547
327,224,507
329,-37,430
331,221,512
335,-61,638
199,1114,495
240,1169,500
243,835,501
246,249,510
257,333,567
264,1154,496
272,890,502
282,1217,495
293,1006,491
300,1067,490
304,768,551
327,222,508
329,-39,426
